serotype,,N1,N1,N1,N1,N1,N3,N3,N3,N3,N3,error
accession,,>MK237122,>MN794970,>MH502959,>MH341904,>MN795046,>MK237963,>KJ907521,>KY551065,>CY133418,>MG280330,>MK237837
serotype,accession,,,,,,,,,,,
N1,>MK237122,0.0,0.05168986083499005,0.03313452617627566,0.02982107355864816,0.04307488402915838,0.49237905897945655,0.4996686547382373,0.48840291583830353,0.4850894632206759,0.49171636845593103,0.014579191517561263
N1,>MN794970,0.05168986083499005,0.0,0.038436050364479835,0.03644797879390327,0.02054340622929096,0.4804506295559974,0.4724983432736912,0.4758117958913187,0.46984758117958914,0.47713717693836977,0.05036447978793901
N1,>MH502959,0.03313452617627566,0.038436050364479835,0.0,0.015241882041086785,0.02982107355864816,0.47713717693836977,0.4811133200795229,0.4718356527501657,0.4711729622266402,0.4751491053677932,0.03313452617627566
N1,>MH341904,0.02982107355864816,0.03644797879390327,0.015241882041086785,0.0,0.027833001988071593,0.4758117958913187,0.48243870112657394,0.4718356527501657,0.46984758117958914,0.4751491053677932,0.028495692511597115
N1,>MN795046,0.04307488402915838,0.02054340622929096,0.02982107355864816,0.027833001988071593,0.0,0.47647448641484424,0.4691848906560636,0.4724983432736912,0.4711729622266402,0.4758117958913187,0.03644797879390327
N3,>MK237963,0.49237905897945655,0.4804506295559974,0.47713717693836977,0.4758117958913187,0.47647448641484424,0.0,0.14579191517561296,0.021868787276341894,0.049039098740887965,0.02717031146454607,0.4897282968853546
N3,>KJ907521,0.4996686547382373,0.4724983432736912,0.4811133200795229,0.48243870112657394,0.4691848906560636,0.14579191517561296,0.0,0.1438038436050364,0.13982770046388338,0.1438038436050364,0.4990059642147118
N3,>KY551065,0.48840291583830353,0.4758117958913187,0.4718356527501657,0.4718356527501657,0.4724983432736912,0.021868787276341894,0.1438038436050364,0.0,0.045062955599734944,0.018555334658714395,0.48575215374420144
N3,>CY133418,0.4850894632206759,0.46984758117958914,0.4711729622266402,0.46984758117958914,0.4711729622266402,0.049039098740887965,0.13982770046388338,0.045062955599734944,0.0,0.0530152418820411,0.4850894632206759
N3,>MG280330,0.49171636845593103,0.47713717693836977,0.4751491053677932,0.4751491053677932,0.4758117958913187,0.02717031146454607,0.1438038436050364,0.018555334658714395,0.0530152418820411,0.0,0.48906560636182905
error,>MK237837,0.014579191517561263,0.05036447978793901,0.03313452617627566,0.028495692511597115,0.03644797879390327,0.4897282968853546,0.4990059642147118,0.48575215374420144,0.4850894632206759,0.48906560636182905,0.0
