serotype,,N1,N1,N1,N1,N1,N2,N2,N2,N2,N2,error
accession,,>KX949272,>KT181455,>MK733142,>MT303290,>MH126002,>CY244571,>KT423161,>KX413963,>CY001674,>KU301039,>MH346657
serotype,accession,,,,,,,,,,,
N1,>KX949272,0.0,0.034143138542350626,0.012475377544320376,0.02166776099803025,0.008535784635587684,0.504924491135916,0.4996717005909389,0.5042678923177939,0.5128036769533815,0.5009848982271832,0.0275771503611294
N1,>KT181455,0.034143138542350626,0.0,0.03348653972422855,0.05187130663164807,0.03873933026920551,0.5134602757715037,0.48653972422849634,0.5134602757715037,0.5226526592252134,0.48653972422849634,0.056467498358502954
N1,>MK733142,0.012475377544320376,0.03348653972422855,0.0,0.030203545633617823,0.017071569271175258,0.5068942875902823,0.5029546946815495,0.5062376887721602,0.5141168745896257,0.5042678923177939,0.034799737360472704
N1,>MT303290,0.02166776099803025,0.05187130663164807,0.030203545633617823,0.0,0.0157583716349311,0.505581089954038,0.5009848982271832,0.504924491135916,0.5121470781352593,0.4996717005909389,0.045305318450426735
N1,>MH126002,0.008535784635587684,0.03873933026920551,0.017071569271175258,0.0157583716349311,0.0,0.504924491135916,0.5016414970453054,0.5042678923177939,0.5128036769533815,0.5022980958634274,0.03217334208798428
N2,>CY244571,0.504924491135916,0.5134602757715037,0.5068942875902823,0.505581089954038,0.504924491135916,0.0,0.21799080761654632,0.009848982271831952,0.07091267235718979,0.1096520026263953,0.5200262639527249
N2,>KT423161,0.4996717005909389,0.48653972422849634,0.5029546946815495,0.5009848982271832,0.5016414970453054,0.21799080761654632,0.0,0.2153644123440578,0.2225869993434012,0.20223243598161522,0.5160866710439922
N2,>KX413963,0.5042678923177939,0.5134602757715037,0.5062376887721602,0.504924491135916,0.5042678923177939,0.009848982271831952,0.2153644123440578,0.0,0.0663164806303349,0.10439921208141822,0.5193696651346027
N2,>CY001674,0.5128036769533815,0.5226526592252134,0.5141168745896257,0.5121470781352593,0.5128036769533815,0.07091267235718979,0.2225869993434012,0.0663164806303349,0.0,0.10505581089954041,0.4990151017728168
N2,>KU301039,0.5009848982271832,0.48653972422849634,0.5042678923177939,0.4996717005909389,0.5022980958634274,0.1096520026263953,0.20223243598161522,0.10439921208141822,0.10505581089954041,0.0,0.5167432698621143
error,>MH346657,0.0275771503611294,0.056467498358502954,0.034799737360472704,0.045305318450426735,0.03217334208798428,0.5200262639527249,0.5160866710439922,0.5193696651346027,0.4990151017728168,0.5167432698621143,0.0
