serotype,,N1,N1,N1,N1,N1,N3,N3,N3,N3,N3,error
accession,,>MH501483,>JF758811,>MH502926,>KF424252,>KY828697,>CY117061,>CY204455,>MH503063,>CY122125,>MG280035,>MK237837
serotype,accession,,,,,,,,,,,
N1,>MH501483,0.0,0.027540983606557323,0.0727868852459016,0.07868852459016396,0.05573770491803276,0.48852459016393446,0.4845901639344262,0.4832786885245902,0.4832786885245902,0.49901639344262294,0.06885245901639347
N1,>JF758811,0.027540983606557323,0.0,0.05311475409836064,0.0721311475409836,0.06754098360655736,0.4708196721311475,0.4832786885245902,0.4819672131147541,0.479344262295082,0.49967213114754094,0.08065573770491807
N1,>MH502926,0.0727868852459016,0.05311475409836064,0.0,0.0721311475409836,0.03147540983606556,0.4681967213114754,0.479344262295082,0.4714754098360656,0.47803278688524586,0.49770491803278694,0.044590163934426275
N1,>KF424252,0.07868852459016396,0.0721311475409836,0.0721311475409836,0.0,0.07868852459016396,0.47475409836065574,0.4813114754098361,0.47540983606557374,0.478688524590164,0.49836065573770494,0.08786885245901643
N1,>KY828697,0.05573770491803276,0.06754098360655736,0.03147540983606556,0.07868852459016396,0.0,0.48655737704918034,0.4819672131147541,0.47540983606557374,0.4832786885245902,0.4970491803278688,0.03147540983606556
N3,>CY117061,0.48852459016393446,0.4708196721311475,0.4681967213114754,0.47475409836065574,0.48655737704918034,0.0,0.13049180327868848,0.1311475409836066,0.06950819672131148,0.14622950819672131,0.5016393442622951
N3,>CY204455,0.4845901639344262,0.4832786885245902,0.479344262295082,0.4813114754098361,0.4819672131147541,0.13049180327868848,0.0,0.015737704918032835,0.12721311475409836,0.06557377049180324,0.4950819672131147
N3,>MH503063,0.4832786885245902,0.4819672131147541,0.4714754098360656,0.47540983606557374,0.47540983606557374,0.1311475409836066,0.015737704918032835,0.0,0.12786885245901636,0.07081967213114759,0.48721311475409834
N3,>CY122125,0.4832786885245902,0.479344262295082,0.47803278688524586,0.478688524590164,0.4832786885245902,0.06950819672131148,0.12721311475409836,0.12786885245901636,0.0,0.14229508196721308,0.4970491803278688
N3,>MG280035,0.49901639344262294,0.49967213114754094,0.49770491803278694,0.49836065573770494,0.4970491803278688,0.14622950819672131,0.06557377049180324,0.07081967213114759,0.14229508196721308,0.0,0.48721311475409834
error,>MK237837,0.06885245901639347,0.08065573770491807,0.044590163934426275,0.08786885245901643,0.03147540983606556,0.5016393442622951,0.4950819672131147,0.48721311475409834,0.4970491803278688,0.48721311475409834,0.0
